Time	"Time Code"	"Country Name"	"Country Code"	"Children out of school"	"CO2"	"NR electricity"	"Life expectancy"	"Population"	"Urban population"	"Area"	"GDP"	"Compulsory education"	"Labor force"	"Agricultural land"
2013	"YR2013"	"Venezuela, RB"	"VEN"	"7.07926988601685"	"6.06646131348109"	"32.1654758038324"	"74.035"	"30317848"	"88.133"	"882050"	"12237.1937410124"	"14"	"64.411003112793"	"24.4884076866391"
2013	"YR2013"	"Vietnam"	"VNM"	"1.89446997642517"	"1.60911159266528"	"58.3379979848705"	"75.663"	"91497725"	"32.429"	"310070"	"1871.32549052319"	"9"	"78.1470031738281"	"35.0011287773729"
2013	"YR2013"	"Virgin Islands (U.S.)"	"VIR"	""	""	""	"78.8682926829268"	"108044"	"95.07"	"350"	"34837.6587316279"	""	"62.0670013427734"	"11.4285714285714"
2013	"YR2013"	"West Bank and Gaza"	"PSE"	"7.23571014404297"	"0.584854656642777"	""	"72.954"	"4169506"	"74.863"	"6020"	"2992.20099455427"	"10"	"43.2109985351563"	"45.0116279069767"
2013	"YR2013"	"Yemen, Rep."	"YEM"	"15.0229196548462"	"0.996884970403485"	"100"	"64.291"	"25576322"	"33.559"	"527970"	"1580.1816892197"	"9"	"37.4949989318848"	"44.597230903271"
2013	"YR2013"	"Zambia"	"ZMB"	"12.0925903320313"	"0.2611125299524"	"0.142857142857143"	"59.982"	"15153210"	"40.865"	"743390"	"1850.79335943919"	"7"	"75.1760025024414"	"31.9294044848599"
2013	"YR2013"	"Zimbabwe"	"ZWE"	"14.7708101272583"	"0.775563675088375"	"46.0606060606061"	"58.053"	"15054506"	"32.654"	"386850"	"1026.38829198381"	"7"	"83.0220031738281"	"41.8766963939511"
	""	""	""	""	""	""	""	""	""	""	""	""	""	""
	""	""	""	""	""	""	""	""	""	""	""	""	""	""
	""	""	""	""	""	""	""	""	""	""	""	""	""	""
Data from database: World Development Indicators	""	""	""	""	""	""	""	""	""	""	""	""	""	""
Last Updated: 11/14/2018	""	""	""	""	""	""	""	""	""	""	""	""	""	""
